Source.Name,Subject,Condition,Time_Stamp,Task_nr,Event,Single_Glance_duration,Total_glance_duration_pr_task,Glances_pr._task,Total_glances,Total_glance_time,Crashes_pr._task,Total_crashes,Lane_broken_pr_task,Total_lane_broken
P43.csv,43,combination,5/3/2023 9:29,9,task_started,0,0,0,55,45.06,0,1,0,0
P43.csv,43,combination,5/3/2023 9:29,9,glanced,0.77,0.77,1,56,45.83,0,1,0,0
P43.csv,43,combination,5/3/2023 9:29,9,glanced,0.69,1.46,2,57,46.52,0,1,0,0
P43.csv,43,combination,5/3/2023 9:29,9,glanced,0.66,2.12,3,58,47.18,0,1,0,0
P43.csv,43,combination,5/3/2023 9:29,10,task_started,0,0,0,58,47.18,0,1,0,0
P43.csv,43,combination,5/3/2023 9:29,10,glanced,0.88,0.88,1,59,48.06,0,1,0,0
P43.csv,43,combination,5/3/2023 9:29,10,glanced,0.96,1.84,2,60,49.02,0,1,0,0
P43.csv,43,combination,5/3/2023 9:29,10,glanced,0.56,2.4,3,61,49.58,0,1,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,task_started,0,0,0,0,0,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,1.23,1.23,1,1,1.23,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,0.51,1.74,2,2,1.74,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,1.52,3.26,3,3,3.26,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,1.92,5.18,4,4,5.18,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,0.78,5.96,5,5,5.96,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,1.45,7.41,6,6,7.41,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,0.17,7.58,7,7,7.58,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,0.87,8.45,8,8,8.45,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,0.47,8.92,9,9,8.92,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,1.86,10.78,10,10,10.78,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,0.76,11.54,11,11,11.54,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:14,1,glanced,0.6,12.14,12,12,12.14,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,2,task_started,0,0,0,12,12.14,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,2,glanced,1.79,1.79,1,13,13.93,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,2,glanced,0.89,2.68,2,14,14.82,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,2,glanced,1.26,3.94,3,15,16.08,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,2,glanced,1.54,5.48,4,16,17.62,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,2,glanced,3.1,8.58,5,17,20.72,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,2,glanced,1.18,9.76,6,18,21.9,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,2,glanced,0.94,10.7,7,19,22.84,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,3,task_started,0,0,0,19,22.84,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,3,glanced,3.04,3.04,1,20,25.88,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,3,glanced,1.13,4.17,2,21,27.01,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,3,glanced,1,5.17,3,22,28.01,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:15,3,glanced,2.05,7.22,4,23,30.06,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,3,glanced,1.06,8.28,5,24,31.12,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,task_started,0,0,0,24,31.12,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,glanced,0.49,0.49,1,25,31.61,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,glanced,0.65,1.14,2,26,32.26,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,glanced,1.55,2.69,3,27,33.81,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,glanced,1.01,3.7,4,28,34.82,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,glanced,0.78,4.48,5,29,35.6,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,glanced,0.62,5.1,6,30,36.22,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,glanced,0.58,5.68,7,31,36.8,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,4,glanced,0.78,6.46,8,32,37.58,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,5,task_started,0,0,0,32,37.58,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,5,glanced,0.69,0.69,1,33,38.27,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:16,5,glanced,0.6,1.29,2,34,38.87,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,6,task_started,0,0,0,34,38.87,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,6,glanced,1.33,1.33,1,35,40.2,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,6,glanced,0.63,1.96,2,36,40.83,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,7,task_started,0,0,0,36,40.83,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,7,glanced,0.53,0.53,1,37,41.36,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,7,glanced,0.87,1.4,2,38,42.23,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,8,task_started,0,0,0,38,42.23,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,8,glanced,0.79,0.79,1,39,43.02,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,8,glanced,0.87,1.66,2,40,43.89,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,8,glanced,1.11,2.77,3,41,45,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:18,8,unsure,0,3.95,4,42,46.18,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:17,8,glanced,1.18,3.95,4,42,46.18,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:18,9,task_started,0,0,0,42,46.18,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:18,9,glanced,1.79,1.79,1,43,47.97,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:18,9,glanced,1.65,3.44,2,44,49.62,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:18,9,glanced,1.02,4.46,3,45,50.64,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:18,9,glanced,0.87,5.33,4,46,51.51,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:18,10,task_started,0,0,0,46,51.51,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:18,10,glanced,1.39,1.39,1,47,52.9,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:19,10,glanced,0.3,1.69,2,48,53.2,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:19,10,glanced,0.94,2.63,3,49,54.14,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:19,10,glanced,0.67,3.3,4,50,54.81,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:19,10,glanced,1.78,5.08,5,51,56.59,0,0,0,0
P3.csv,3,touch_only,4/25/2023 10:19,10,glanced,2.57,7.65,6,52,59.16,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:19,0,unsure,0,0,0,0,0,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,1,task_started,0,0,0,0,0,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,1,glanced,0.12,0.12,1,1,0.12,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,1,glanced,0.61,0.73,2,2,0.73,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,1,glanced,0.65,1.38,3,3,1.38,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,1,glanced,0.64,2.02,4,4,2.02,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,2,task_started,0,0,0,4,2.02,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,2,glanced,0.66,0.66,1,5,2.68,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,3,task_started,0,0,0,5,2.68,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:20,3,glanced,0.58,0.58,1,6,3.26,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,3,glanced,0.3,0.88,2,7,3.56,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,3,glanced,0.79,1.67,3,8,4.35,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,3,glanced,0.46,2.13,4,9,4.81,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,3,glanced,0.23,2.36,5,10,5.04,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,4,task_started,0,0,0,10,5.04,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,4,glanced,0.72,0.72,1,11,5.76,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,4,glanced,0.66,1.38,2,12,6.42,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,4,glanced,0.53,1.91,3,13,6.95,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,4,glanced,0.21,2.12,4,14,7.16,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,5,task_started,0,0,0,14,7.16,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,5,glanced,0.93,0.93,1,15,8.09,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,5,glanced,0.56,1.49,2,16,8.65,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,5,glanced,0.67,2.16,3,17,9.32,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,5,glanced,0.51,2.67,4,18,9.83,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,6,task_started,0,0,0,18,9.83,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,6,glanced,0.77,0.77,1,19,10.6,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,6,glanced,0.82,1.59,2,20,11.42,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,6,glanced,0.26,1.85,3,21,11.68,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:21,6,glanced,0.6,2.45,4,22,12.28,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,7,task_started,0,0,0,22,12.28,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,7,glanced,0.77,0.77,1,23,13.05,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,8,task_started,0,0,0,23,13.05,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,8,glanced,0.41,0.41,1,24,13.46,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,8,glanced,0.5,0.91,2,25,13.96,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,8,glanced,0.69,1.6,3,26,14.65,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,8,glanced,0.91,2.51,4,27,15.56,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,8,glanced,0.88,3.39,5,28,16.44,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,8,glanced,0.71,4.1,6,29,17.15,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,9,task_started,0,0,0,29,17.15,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,9,glanced,0.73,0.73,1,30,17.88,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,9,glanced,0.86,1.59,2,31,18.74,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,9,glanced,0.12,1.71,3,32,18.86,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:22,10,task_started,0,0,0,32,18.86,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:23,10,glanced,0.56,0.56,1,33,19.42,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:23,10,glanced,0.69,1.25,2,34,20.11,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:23,10,glanced,0.62,1.87,3,35,20.73,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:23,10,glanced,0.4,2.27,4,36,21.13,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:23,10,glanced,0.68,2.95,5,37,21.81,0,0,0,0
p4.csv,4,touch_only,4/25/2023 10:23,10,glanced,0.72,3.67,6,38,22.53,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:17,1,task_started,0,0,0,0,0,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:17,1,glanced,0.69,0.69,1,1,0.69,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,1,glanced,0.93,1.62,2,2,1.62,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,1,glanced,1.24,2.86,3,3,2.86,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,2,task_started,0,0,0,3,2.86,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,2,glanced,1.14,1.14,1,4,4,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,2,glanced,0.36,1.5,2,5,4.36,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,task_started,0,0,0,5,4.36,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,glanced,1.28,1.28,1,6,5.64,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,glanced,0.78,2.06,2,7,6.42,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,glanced,0.47,2.53,3,8,6.89,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,glanced,0.84,3.37,4,9,7.73,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,glanced,1.33,4.7,5,10,9.06,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,glanced,0.67,5.37,6,11,9.73,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,glanced,1.02,6.39,7,12,10.75,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,3,glanced,1.11,7.5,8,13,11.86,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,4,task_started,0,0,0,13,11.86,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,4,glanced,0.43,0.43,1,14,12.29,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,4,glanced,0.51,0.94,2,15,12.8,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:18,4,glanced,1.31,2.25,3,16,14.11,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,4,glanced,1.14,3.39,4,17,15.25,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,5,task_started,0,0,0,17,15.25,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,5,glanced,0.98,0.98,1,18,16.23,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,5,glanced,1.03,2.01,2,19,17.26,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,5,glanced,0.56,2.57,3,20,17.82,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,6,task_started,0,0,0,20,17.82,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,6,glanced,0.75,0.75,1,21,18.57,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,6,glanced,0.46,1.21,2,22,19.03,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,6,glanced,0.33,1.54,3,23,19.36,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,7,task_started,0,0,0,23,19.36,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,7,glanced,0.46,0.46,1,24,19.82,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,7,glanced,0.49,0.95,2,25,20.31,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:19,8,task_started,0,0,0,25,20.31,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,8,glanced,0.42,0.42,1,26,20.73,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,8,glanced,0.44,0.86,2,27,21.17,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,8,glanced,0.88,1.74,3,28,22.05,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,8,glanced,0.89,2.63,4,29,22.94,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,8,glanced,0.95,3.58,5,30,23.89,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,8,glanced,0.32,3.9,6,31,24.21,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,8,glanced,1.01,4.91,7,32,25.22,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,8,glanced,0.53,5.44,8,33,25.75,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,9,task_started,0,0,0,33,25.75,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,9,glanced,0.64,0.64,1,34,26.39,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,9,glanced,0.57,1.21,2,35,26.96,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,9,glanced,0.69,1.9,3,36,27.65,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,9,glanced,0.37,2.27,4,37,28.02,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,9,glanced,0.31,2.58,5,38,28.33,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,9,glanced,0.39,2.97,6,39,28.72,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,9,glanced,0.32,3.29,7,40,29.04,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,task_started,0,0,0,40,29.04,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,glanced,0.34,0.34,1,41,29.38,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,glanced,0.94,1.28,2,42,30.32,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,glanced,0.46,1.74,3,43,30.78,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,glanced,1.08,2.82,4,44,31.86,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,glanced,1.09,3.91,5,45,32.95,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,glanced,0.56,4.47,6,46,33.51,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,glanced,0.35,4.82,7,47,33.86,0,0,0,0
P5.csv,5,touch_only,4/25/2023 12:20,10,glanced,0.36,5.18,8,48,34.22,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:18,0,unsure,0,0,0,0,0,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,1,task_started,0,0,0,0,0,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,1,glanced,0.86,0.86,1,1,0.86,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,1,glanced,0.98,1.84,2,2,1.84,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,1,glanced,0.84,2.68,3,3,2.68,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,1,glanced,0.7,3.38,4,4,3.38,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,2,task_started,0,0,0,4,3.38,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,2,glanced,0.23,0.23,1,5,3.61,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,2,glanced,0.83,1.06,2,6,4.44,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,2,glanced,1.19,2.25,3,7,5.63,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,2,glanced,1,3.25,4,8,6.63,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,2,glanced,0.86,4.11,5,9,7.49,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:19,3,task_started,0,0,0,9,7.49,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,3,glanced,0.97,0.97,1,10,8.46,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,3,glanced,0.9,1.87,2,11,9.36,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,3,glanced,1.45,3.32,3,12,10.81,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,3,glanced,1.47,4.79,4,13,12.28,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,4,task_started,0,0,0,13,12.28,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,4,glanced,0.88,0.88,1,14,13.16,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,4,glanced,0.89,1.77,2,15,14.05,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,4,glanced,0.55,2.32,3,16,14.6,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,4,glanced,0.81,3.13,4,17,15.41,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,4,glanced,0.38,3.51,5,18,15.79,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,4,glanced,1.15,4.66,6,19,16.94,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,4,glanced,0.54,5.2,7,20,17.48,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,5,task_started,0,0,0,20,17.48,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,5,glanced,1.13,1.13,1,21,18.61,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,5,glanced,0.85,1.98,2,22,19.46,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:20,5,glanced,0.85,2.83,3,23,20.31,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:21,6,task_started,0,0,0,23,20.31,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:21,6,glanced,1.31,1.31,1,24,21.62,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:21,6,glanced,1.19,2.5,2,25,22.81,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:21,6,glanced,1.09,3.59,3,26,23.9,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:22,7,crash,0,0,0,26,23.9,1,1,0,0
p8.csv,8,touch_only,4/25/2023 13:21,7,task_started,0,0,0,26,23.9,0,0,0,0
p8.csv,8,touch_only,4/25/2023 13:22,7,glanced,1.37,1.37,1,27,25.27,1,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,7,glanced,0.06,1.43,2,28,25.33,1,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,8,task_started,0,0,0,28,25.33,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,8,glanced,0.95,0.95,1,29,26.28,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,8,glanced,0.71,1.66,2,30,26.99,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,8,glanced,0.93,2.59,3,31,27.92,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,8,glanced,0.8,3.39,4,32,28.72,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,8,glanced,0.81,4.2,5,33,29.53,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,8,glanced,0.58,4.78,6,34,30.11,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:22,9,task_started,0,0,0,34,30.11,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,9,glanced,1.02,1.02,1,35,31.13,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,9,glanced,0.86,1.88,2,36,31.99,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,9,glanced,0.7,2.58,3,37,32.69,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,9,glanced,0.72,3.3,4,38,33.41,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,task_started,0,0,0,38,33.41,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.75,0.75,1,39,34.16,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,1.42,2.17,2,40,35.58,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.71,2.88,3,41,36.29,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.51,3.39,4,42,36.8,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.82,4.21,5,43,37.62,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.68,4.89,6,44,38.3,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.59,5.48,7,45,38.89,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.64,6.12,8,46,39.53,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.6,6.72,9,47,40.13,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:23,10,glanced,0.56,7.28,10,48,40.69,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:24,10,glanced,0.22,7.5,11,49,40.91,0,1,0,0
p8.csv,8,touch_only,4/25/2023 13:24,10,glanced,0.6,8.1,12,50,41.51,0,1,0,0
P9.csv,9,touch_only,4/26/2023 9:20,1,task_started,0,0,0,0,0,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:20,1,glanced,0.91,0.91,1,1,0.91,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:20,1,glanced,0.64,1.55,2,2,1.55,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:20,1,glanced,0.38,1.93,3,3,1.93,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,1,glanced,0.31,2.24,4,4,2.24,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,1,glanced,0.95,3.19,5,5,3.19,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,2,task_started,0,0,0,5,3.19,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,2,glanced,0.85,0.85,1,6,4.04,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,2,glanced,0.73,1.58,2,7,4.77,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,2,glanced,0.71,2.29,3,8,5.48,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,3,task_started,0,0,0,8,5.48,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,3,glanced,1.04,1.04,1,9,6.52,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,3,glanced,0.51,1.55,2,10,7.03,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,3,glanced,1.01,2.56,3,11,8.04,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,3,glanced,0.78,3.34,4,12,8.82,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,3,glanced,0.76,4.1,5,13,9.58,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:21,3,glanced,0.62,4.72,6,14,10.2,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:22,4,task_started,0,0,0,14,10.2,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:22,4,glanced,0.73,0.73,1,15,10.93,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:22,4,glanced,1.02,1.75,2,16,11.95,0,0,0,0
P9.csv,9,touch_only,4/26/2023 9:22,5,task_started,0,0,0,16,11.95,0,0,0,0
